activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252204,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,2,0,1,3,1,1,2,2,2,1165000.0,80.29000,6.250,-0.580,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1455000,1,1,3,5,1,NA,472,36,1,9,1,14,,,,1,11,,,,2,2,6,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5267,56.73,113200,128,1429,1696,27
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253108,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,4,2,2,1,2,205000.0,60.72000,7.740,0.090,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,855000,1,1,3,5,1,NA,316,20%-<30%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4353,54.03,113200,94,990,1420,37
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253203,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,75000.0,52.55000,7.740,0.200,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,665000,1,1,3,5,1,NA,128,30%-<36%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4179,44.87,113200,74,819,1379,56
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,31,1,2,2,2,435000.0,49.21000,5.875,-0.071,3,NA,NA,NA,NA,NA,360,NA,120,2,2,2,2,885000,1,1,3,5,1,NA,110,42,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,8381,61.48,113200,82,1652,2657,42
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,4,0,2,1,31,1,2,2,2,495000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,120,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,9,9,1,11,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,2,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4855,79.63,113200,65,779,1140,61
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252913,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,255000.0,70.40000,7.740,0.170,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,655000,1,1,3,5,1,NA,210,20%-<30%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4998,48.06,113200,114,1154,1553,35
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252313,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,55000.0,50.62000,6.990,0.512,2,489.95,NA,395.00,,,240,NA,NA,2,2,2,2,725000,1,1,3,5,1,NA,138,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,5887,63.26,113200,100,1365,1577,26
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,65000.0,8.95000,5.625,-0.097,2,3038.00,NA,1345.00,,65.96,180,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,113,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,5815,55.63,113200,80,982,1568,33
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252705,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,2,2,2,2,105000.0,50.91000,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,43,>60%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,2,,,6144,73.5,113200,97,1389,1861,37
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252912,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,55000.0,66.69000,7.740,0.200,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,555000,1,1,3,5,1,NA,181,30%-<36%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5612,43.44,113200,140,1695,1903,27
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252608,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,32,1,2,2,1,135000.0,60.55000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,225000,1,3,3,5,1,NA,107,46,3,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,1,,,,,1,3,5,,4190,82.96,113200,63,682,1144,44
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252909,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,45000.0,54.09000,7.490,-0.080,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,565000,1,1,3,5,1,NA,99,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,4421,50.26,113200,122,1181,1373,36
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252310,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,105000.0,79.71000,8.240,0.620,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,865000,1,1,3,5,1,NA,198,36,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3067,43.85,113200,204,908,1149,27
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253205,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,32,2,2,1,2,115000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,NA,1,1,3,5,1,NA,NA,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,3091,56.39,113200,123,642,909,35
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252205,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,32,2,2,1,2,65000.0,65.78000,7.740,0.120,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,685000,1,1,3,5,1,NA,219,30%-<36%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,8669,74.25,113200,144,1877,2105,21
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252310,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,2,765000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,288,NA,9,9,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3067,43.85,113200,204,908,1149,27
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253206,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,65000.0,57.41000,7.990,0.450,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,1135000,1,1,3,5,1,NA,468,<20%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3688,43.44,113200,154,1010,1261,22
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252204,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,0,1,1,1,1,2,2,2,1165000.0,80.00000,6.125,-0.723,2,6634.00,NA,1345.00,,3735.20,360,NA,NA,2,2,2,2,1455000,1,1,3,5,1,NA,440,40,1,9,1,14,,,,1,11,,,,2,2,6,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5267,56.73,113200,128,1429,1696,27
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252911,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,1,1,1,1,2,2,2,375000.0,95.00000,5.125,0.038,2,6387.82,NA,2954.82,1609.82,,360,NA,84,2,2,2,2,395000,1,1,3,5,1,NA,79,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,5070,35.01,113200,100,1549,2382,38
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252707,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,4,2,2,2,2,75000.0,72.75000,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,685000,1,1,3,5,1,NA,153,50%-60%,2,9,2,,,,,2,,,,,2,2,2,23,,,,2,23,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,1,,,,5044,70.9,113200,76,1084,1569,42
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252305,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,8,0,1,1,1,1,2,2,2,595000.0,50.42000,5.875,-0.764,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1185000,1,1,3,5,1,NA,157,44,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,1,,,,,10,,,,6084,62.21,113200,119,1239,1542,31
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,55000.0,60.71000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,545000,1,1,3,5,1,NA,120,50%-60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,4855,79.63,113200,65,779,1140,61
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253205,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,125000.0,48.51000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,645000,1,1,3,5,1,NA,51,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,1,,,,3091,56.39,113200,123,642,909,35
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253208,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,4,2,2,2,2,115000.0,79.96000,7.240,0.987,2,474.95,NA,395.00,,,240,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,200,41,2,10,2,,,,,5,,,,,2,4,2,23,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,5173,65.53,113200,75,682,1194,32
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,4,0,2,2,31,1,2,2,2,515000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,9,9,1,11,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,2,2,2,2,25-34,25-34,No,No,1,1,3,,,,,10,,,,4855,79.63,113200,65,779,1140,61
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252913,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,0,2,1,1,1,2,2,2,265000.0,37.31000,5.500,-0.968,2,3114.13,NA,1821.13,476.13,,240,NA,NA,2,2,2,2,725000,1,1,3,5,1,NA,139,30%-<36%,2,10,2,,,,,5,,,,,2,4,4,42,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,4998,48.06,113200,114,1154,1553,35
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252205,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,4,2,2,2,2,155000.0,79.52000,7.240,1.222,2,474.95,NA,395.00,,,180,NA,NA,2,2,2,2,635000,1,1,3,5,1,NA,195,20%-<30%,2,10,2,,,,,5,,,,,2,4,3,5,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,8669,74.25,113200,144,1877,2105,21
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252310,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,2 or more minority races,Female,3,0,2,1,2,1,2,2,2,395000.0,42.39000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,925000,1,1,3,5,1,NA,130,>60%,1,10,1,,,,,5,,,,,2,4,1,3,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,1,,,,3067,43.85,113200,204,908,1149,27
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252108,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,4,0,2,1,31,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,180,2,2,2,2,NA,1,1,3,5,1,NA,43,NA,9,9,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,3067,39.78,113200,122,993,1215,39
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252908,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,31,1,2,2,1,175000.0,31.46000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,555000,1,3,3,5,1,NA,36,>60%,1,10,11,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,1,,,,3825,52.6,113200,94,590,871,43
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252206,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,95000.0,88.35000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,905000,1,1,3,5,1,NA,242,38,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,55-64,No,No,1,1,6,,,,,4,,,,4908,66.18,113200,107,1258,1708,21
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095250605,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,4,2,2,1,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,NA,1,1,3,5,1,NA,598,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,4012,71.64,113200,118,1032,1250,34
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252904,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,5,0,2,1,32,2,2,1,2,35000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,NA,1,1,3,5,1,NA,113,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,35-44,Yes,No,1,1,6,,,,,10,,,,8478,57.16,113200,124,2001,2606,17
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095250200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,1,255000.0,47.26000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,525000,1,3,3,5,1,NA,80,>60%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,1,,,,4280,75.16,113200,81,778,1372,61
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252203,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,2,2,1,2,55000.0,64.46000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,1335000,1,1,3,5,1,NA,152,>60%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,55-64,Yes,No,1,1,6,,,,,1,,,,4964,58.1,113200,138,1125,1442,18
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253207,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,105000.0,61.30000,7.490,-0.080,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,965000,1,1,3,5,1,NA,189,30%-<36%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,2332,42.41,113200,111,790,893,40
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095252607,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,105000.0,36.39000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,445000,1,1,3,5,1,NA,69,>60%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,>74,No,Yes,1,1,6,,,,,1,,,,3836,84.72,113200,47,554,854,55
2024,549300GAX7IKJUKCJE72,46700,CA,06095,06095253105,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,35000.0,79.77000,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,795000,1,1,3,5,1,NA,123,>60%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,35-44,Yes,No,1,1,6,,,,,1,9,,,6489,63.74,113200,83,1009,1479,39
2024,549300GAX7IKJUKCJE72,42220,CA,06097,06097151601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,32,1,2,2,2,455000.0,54.52000,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,845000,1,3,3,5,1,NA,276,46,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,1,,,,,4,9,,,2983,11.46,128400,99,1202,1761,44
2024,549300GAX7IKJUKCJE72,42220,CA,06097,06097150603,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,2,2,145000.0,79.87000,9.250,2.897,2,493.95,NA,395.00,,,180,NA,NA,2,2,2,2,835000,1,1,3,5,1,NA,207,42,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,7277,41.09,128400,132,1454,1964,44
2024,549300GAX7IKJUKCJE72,42220,CA,06097,06097152000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,1,1,1,1,2,2,2,405000.0,80.00000,6.000,-0.187,2,8717.00,NA,6061.00,4716.00,,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,151,48,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,55-64,65-74,Yes,Yes,1,1,1,,,,,10,,,,2168,48.75,128400,60,102,478,55
2024,549300GAX7IKJUKCJE72,42220,CA,06097,06097152502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,1,1,1,1,2,2,2,565000.0,95.00000,6.500,0.429,2,7413.17,NA,3538.17,2193.17,,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,202,36,2,9,1,,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3498,32.59,128400,90,1050,1528,46
2024,549300GAX7IKJUKCJE72,42220,CA,06097,06097150304,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,4,2,2,1,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,NA,1,1,3,5,1,NA,188,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,10,,,,5834,47.6,128400,102,1302,2445,46
2024,549300GAX7IKJUKCJE72,42220,CA,06097,06097150304,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,135000.0,70.00000,7.990,0.280,2,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,785000,1,1,3,5,1,NA,111,41,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,10,,,,5834,47.6,128400,102,1302,2445,46
2024,549300GAX7IKJUKCJE72,42220,CA,06097,06097151305,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,3155000.0,75.00000,5.760,NA,3,NA,NA,NA,NA,NA,120,NA,NA,2,2,1,2,5435000,1,3,3,5,5-24,0,NA,NA,2,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,3,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,5533,56.75,128400,71,468,1162,39
2024,549300GAX7IKJUKCJE72,33700,CA,06099,06099003906,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,25000.0,77.75000,7.750,1.531,3,502.65,NA,395.00,,,240,NA,NA,2,2,2,2,335000,1,2,3,5,1,NA,165,42,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,5129,63.05,91100,49,362,1328,47
2024,549300GAX7IKJUKCJE72,33700,CA,06099,06099000201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,65000.0,60.09000,7.500,1.559,2,497.60,NA,395.00,,,180,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,113,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6211,32.12,91100,144,1547,2106,46
2024,549300GAX7IKJUKCJE72,33700,CA,06099,06099000915,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,2,2,1,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,3,2,1,2,2,NA,1,1,3,5,1,NA,74,>60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,,,,4833,56.73,91100,125,843,1148,16
